Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
23.06.23;20:43:29;1;0;0.1158;0.1359;0.1202;0.1364;0.1271;0.1383;0.1163;0.1457;0.2410;0.2893;0.2786;0.2766;0.2727;0.2708;0.2463;0.2810;0.519;0.530;0.568;0.507;0.534;0.489;0.528;0.482;
