Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
23.06.23;20:55:30;1;0;0.1295;0.1325;0.1393;0.1476;0.1285;0.1686;0.1256;0.1564;0.1339;0.1437;0.1461;0.1574;0.1427;0.1730;0.1285;0.1623;0.033;0.078;0.047;0.062;0.099;0.025;0.000;0.036;
