Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
22.06.23;21:40:48;1;0;0.1535;0.1398;0.1544;0.1549;0.1344;0.1281;0.1364;0.1398;0.2791;0.2571;0.2571;0.2664;0.2458;0.2576;0.2493;0.2527;0.450;0.456;0.399;0.418;0.453;0.503;0.453;0.447;
