rack.position,F,Fm,Y,Date,PAR,file,Temp,rack.col
6,0.0723,0.0738,0,2023-06-21,0,14,38,Yellow
7,0.1183,0.1163,0,2023-06-21,0,14,38,Yellow
8,0.0758,0.0762,0,2023-06-21,0,14,38,Yellow
1,0.0332,0.0332,0,2023-06-21,0,15,38,Blue
2,0.042,0.0425,0,2023-06-21,0,15,38,Blue
3,0.0601,0.0601,0,2023-06-21,0,15,38,Blue
4,0.0836,0.0831,0,2023-06-21,0,15,38,Blue
5,0.0494,0.0489,0,2023-06-21,0,15,38,Blue
6,0.0767,0.0758,0,2023-06-21,0,15,38,Blue
7,0.1266,0.1227,0,2023-06-21,0,15,38,Blue
1,0.0635,0.0626,0,2023-06-21,0,16,38,Florida
2,0.0611,0.0606,0,2023-06-21,0,16,38,Florida
3,0.0655,0.0645,0,2023-06-21,0,16,38,Florida
4,0.1153,0.1158,0,2023-06-21,0,16,38,Florida
5,0.0772,0.0753,0,2023-06-21,0,16,38,Florida
6,0.0567,0.0557,0,2023-06-21,0,16,38,Florida
7,0.1207,0.1163,0,2023-06-21,0,16,38,Florida
1,0.1217,0.1315,0.074,2023-06-21,0,17,37,Orange
2,0.1046,0.107,0,2023-06-21,0,17,37,Orange
3,0.1388,0.1408,0,2023-06-21,0,17,37,Orange
4,0.1398,0.1403,0,2023-06-21,0,17,37,Orange
5,0.175,0.1745,0,2023-06-21,0,17,37,Orange
6,0.1261,0.1281,0,2023-06-21,0,17,37,Orange
7,0.1559,0.1588,0,2023-06-21,0,17,37,Orange
8,0.1281,0.1305,0,2023-06-21,0,17,37,Orange
1,0.0645,0.0665,0,2023-06-21,0,18,37,Yellow
2,0.1041,0.1085,0.041,2023-06-21,0,18,37,Yellow
3,0.1774,0.1804,0,2023-06-21,0,18,37,Yellow
4,0.1808,0.1877,0.036,2023-06-21,0,18,37,Yellow
5,0.1779,0.1799,0,2023-06-21,0,18,37,Yellow
6,0.1036,0.1085,0.045,2023-06-21,0,18,37,Yellow
7,0.1711,0.172,0,2023-06-21,0,18,37,Yellow
8,0.1505,0.1525,0,2023-06-21,0,18,37,Yellow
1,0.1197,0.1266,0.054,2023-06-21,0,19,37,Blue
2,0.1339,0.1349,0,2023-06-21,0,19,37,Blue
3,0.1178,0.1227,0.04,2023-06-21,0,19,37,Blue
4,0.1745,0.175,0,2023-06-21,0,19,37,Blue
5,0.109,0.109,0,2023-06-21,0,19,37,Blue
6,0.1095,0.1212,0.097,2023-06-21,0,19,37,Blue
7,0.1158,0.1222,0.052,2023-06-21,0,19,37,Blue
1,0.1632,0.2048,0.203,2023-06-21,0,2,35,Florida
2,0.1848,0.2517,0.266,2023-06-21,0,2,35,Florida
3,0.1818,0.2263,0.197,2023-06-21,0,2,35,Florida
4,0.1325,0.1672,0.208,2023-06-21,0,2,35,Florida
5,0.1676,0.2903,0.423,2023-06-21,0,2,35,Florida
6,0.1369,0.2146,0.362,2023-06-21,0,2,35,Florida
7,0.1339,0.2111,0.366,2023-06-21,0,2,35,Florida
1,0.1432,0.1466,0,2023-06-21,0,20,37,Florida
2,0.1325,0.1334,0,2023-06-21,0,20,37,Florida
3,0.1163,0.1197,0,2023-06-21,0,20,37,Florida
4,0.1476,0.1584,0.068,2023-06-21,0,20,37,Florida
5,0.1466,0.153,0.042,2023-06-21,0,20,37,Florida
6,0.1168,0.1281,0.088,2023-06-21,0,20,37,Florida
7,0.1232,0.1325,0.07,2023-06-21,0,20,37,Florida
1,0.1569,0.1984,0.209,2023-06-21,0,21,36,orange
2,0.1124,0.1207,0.069,2023-06-21,0,21,36,orange
3,0.1584,0.1642,0.036,2023-06-21,0,21,36,orange
4,0.154,0.1505,0,2023-06-21,0,21,36,orange
5,0.1559,0.1549,0,2023-06-21,0,21,36,orange
6,0.1564,0.1554,0,2023-06-21,0,21,36,orange
7,0.1608,0.1642,0,2023-06-21,0,21,36,orange
8,0.1413,0.1559,0.094,2023-06-21,0,21,36,orange
1,0.1271,0.1276,0,2023-06-21,0,22,36,Yellow
2,0.109,0.1153,0.055,2023-06-21,0,22,36,Yellow
3,0.1466,0.154,0.048,2023-06-21,0,22,36,Yellow
4,0.1901,0.2033,0.065,2023-06-21,0,22,36,Yellow
5,0.1574,0.1608,0,2023-06-21,0,22,36,Yellow
6,0.1364,0.1437,0.051,2023-06-21,0,22,36,Yellow
7,0.1544,0.1549,0,2023-06-21,0,22,36,Yellow
8,0.1295,0.129,0,2023-06-21,0,22,36,Yellow
1,0.1584,0.1901,0.167,2023-06-21,0,23,36,blue
2,0.151,0.1559,0.031,2023-06-21,0,23,36,blue
3,0.1237,0.1334,0.073,2023-06-21,0,23,36,blue
4,0.1852,0.1887,0,2023-06-21,0,23,36,blue
5,0.1652,0.1696,0.026,2023-06-21,0,23,36,blue
6,0.1056,0.1359,0.223,2023-06-21,0,23,36,blue
7,0.1124,0.129,0.129,2023-06-21,0,23,36,blue
1,0.1266,0.1281,0,2023-06-21,0,24,36,Florida
2,0.129,0.1349,0.043,2023-06-21,0,24,36,Florida
3,0.1163,0.1188,0,2023-06-21,0,24,36,Florida
4,0.1378,0.1554,0.113,2023-06-21,0,24,36,Florida
5,0.1505,0.175,0.14,2023-06-21,0,24,36,Florida
6,0.1193,0.1505,0.208,2023-06-21,0,24,36,Florida
7,0.1144,0.1408,0.188,2023-06-21,0,24,36,Florida
1,0.1554,0.2713,0.427,2023-06-21,0,25,34,orange
2,0.1657,0.2434,0.319,2023-06-21,0,25,34,orange
3,0.1804,0.2659,0.322,2023-06-21,0,25,34,orange
4,0.1823,0.2498,0.27,2023-06-21,0,25,34,orange
5,0.1657,0.2419,0.315,2023-06-21,0,25,34,orange
6,0.1818,0.2566,0.291,2023-06-21,0,25,34,orange
7,0.1745,0.2708,0.356,2023-06-21,0,25,34,orange
8,0.1544,0.262,0.41,2023-06-21,0,25,34,orange
1,0.132,0.2243,0.412,2023-06-21,0,26,34,yellow
2,0.1696,0.2483,0.317,2023-06-21,0,26,34,yellow
3,0.1799,0.2263,0.205,2023-06-21,0,26,34,yellow
4,0.1804,0.2454,0.265,2023-06-21,0,26,34,yellow
5,0.1681,0.262,0.358,2023-06-21,0,26,34,yellow
6,0.1422,0.2302,0.382,2023-06-21,0,26,34,yellow
7,0.1735,0.239,0.274,2023-06-21,0,26,34,yellow
8,0.1549,0.2082,0.256,2023-06-21,0,26,34,yellow
1,0.1647,0.2913,0.435,2023-06-21,0,27,34,blue
2,0.1745,0.2625,0.335,2023-06-21,0,27,34,blue
3,0.1476,0.2126,0.306,2023-06-21,0,27,34,blue
4,0.1999,0.2952,0.323,2023-06-21,0,27,34,blue
5,0.1906,0.2439,0.218,2023-06-21,0,27,34,blue
6,0.1408,0.2507,0.439,2023-06-21,0,27,34,blue
7,0.1383,0.2273,0.391,2023-06-21,0,27,34,blue
1,0.1618,0.2366,0.316,2023-06-21,0,28,34,Florida
2,0.1745,0.3055,0.429,2023-06-21,0,28,34,Florida
3,0.2063,0.2727,0.244,2023-06-21,0,28,34,Florida
4,0.1613,0.2722,0.408,2023-06-21,0,28,34,Florida
5,0.1549,0.2928,0.471,2023-06-21,0,28,34,Florida
6,0.1315,0.239,0.45,2023-06-21,0,28,34,Florida
7,0.1285,0.237,0.458,2023-06-21,0,28,34,Florida
1,0.1525,0.2805,0.456,2023-06-21,0,29,33,orange
2,0.1544,0.2849,0.458,2023-06-21,0,29,33,orange
3,0.1843,0.262,0.297,2023-06-21,0,29,33,orange
4,0.1755,0.2874,0.389,2023-06-21,0,29,33,orange
5,0.1461,0.2615,0.441,2023-06-21,0,29,33,orange
6,0.1632,0.2546,0.359,2023-06-21,0,29,33,orange
7,0.1632,0.2737,0.404,2023-06-21,0,29,33,orange
8,0.1466,0.2732,0.463,2023-06-21,0,29,33,orange
1,0.1647,0.2341,0.296,2023-06-21,0,3,35,orange
2,0.1271,0.1608,0.21,2023-06-21,0,3,35,orange
3,0.1745,0.2121,0.177,2023-06-21,0,3,35,orange
4,0.1823,0.2239,0.186,2023-06-21,0,3,35,orange
5,0.1794,0.2033,0.118,2023-06-21,0,3,35,orange
6,0.1417,0.1711,0.171,2023-06-21,0,3,35,orange
7,0.1794,0.2116,0.152,2023-06-21,0,3,35,orange
8,0.1588,0.2121,0.251,2023-06-21,0,3,35,orange
1,0.1422,0.2713,0.476,2023-06-21,0,30,33,yellow
2,0.1442,0.2659,0.458,2023-06-21,0,30,33,yellow
3,0.1706,0.2527,0.325,2023-06-21,0,30,33,yellow
4,0.1588,0.2454,0.353,2023-06-21,0,30,33,yellow
5,0.1769,0.2805,0.369,2023-06-21,0,30,33,yellow
6,0.1403,0.2532,0.446,2023-06-21,0,30,33,yellow
7,0.1716,0.3133,0.452,2023-06-21,0,30,33,yellow
8,0.1325,0.2419,0.453,2023-06-21,0,30,33,yellow
1,0.1442,0.2512,0.426,2023-06-21,0,31,33,blue
2,0.1598,0.2869,0.443,2023-06-21,0,31,33,blue
3,0.1593,0.2776,0.426,2023-06-21,0,31,33,blue
4,0.1867,0.2737,0.318,2023-06-21,0,31,33,blue
5,0.1505,0.2483,0.394,2023-06-21,0,31,33,blue
6,0.1457,0.2722,0.465,2023-06-21,0,31,33,blue
7,0.1461,0.2752,0.469,2023-06-21,0,31,33,blue
1,0.1422,0.262,0.457,2023-06-21,0,32,33,Florida
2,0.1535,0.2918,0.474,2023-06-21,0,32,33,Florida
3,0.1549,0.2972,0.479,2023-06-21,0,32,33,Florida
4,0.1574,0.2889,0.455,2023-06-21,0,32,33,Florida
5,0.1496,0.2674,0.441,2023-06-21,0,32,33,Florida
6,0.132,0.2586,0.49,2023-06-21,0,32,33,Florida
7,0.1378,0.2722,0.494,2023-06-21,0,32,33,Florida
1,0.151,0.2014,0.25,2023-06-21,0,4,35,Yellow
2,0.1515,0.2131,0.289,2023-06-21,0,4,35,Yellow
3,0.1672,0.1975,0.153,2023-06-21,0,4,35,Yellow
4,0.2019,0.2248,0.102,2023-06-21,0,4,35,Yellow
5,0.1657,0.2121,0.219,2023-06-21,0,4,35,Yellow
6,0.2009,0.2234,0.101,2023-06-21,0,4,35,Yellow
7,0.1725,0.2185,0.21,2023-06-21,0,4,35,Yellow
8,0.1716,0.1994,0.14,2023-06-21,0,4,35,Yellow
1,0.1413,0.2537,0.443,2023-06-21,0,5,30,Orange
2,0.1613,0.3055,0.472,2023-06-21,0,5,30,Orange
3,0.1588,0.2923,0.457,2023-06-21,0,5,30,Orange
4,0.1535,0.2659,0.423,2023-06-21,0,5,30,Orange
5,0.1486,0.2683,0.446,2023-06-21,0,5,30,Orange
6,0.1442,0.2551,0.435,2023-06-21,0,5,30,Orange
7,0.1408,0.2786,0.495,2023-06-21,0,5,30,Orange
1,0.1398,0.2962,0.528,2023-06-21,0,6,30,Yellow
2,0.1579,0.3206,0.508,2023-06-21,0,6,30,Yellow
3,0.1329,0.2429,0.453,2023-06-21,0,6,30,Yellow
4,0.1393,0.2815,0.505,2023-06-21,0,6,30,Yellow
5,0.1486,0.2923,0.492,2023-06-21,0,6,30,Yellow
6,0.1388,0.2864,0.515,2023-06-21,0,6,30,Yellow
7,0.1026,0.2131,0.518,2023-06-21,0,6,30,Yellow
8,0.1271,0.2581,0.508,2023-06-21,0,6,30,Yellow
1,0.1642,0.2752,0.403,2023-06-21,0,7,30,Blue
2,0.151,0.2678,0.436,2023-06-21,0,7,30,Blue
3,0.1608,0.2986,0.462,2023-06-21,0,7,30,Blue
4,0.1574,0.2674,0.411,2023-06-21,0,7,30,Blue
5,0.1652,0.3221,0.487,2023-06-21,0,7,30,Blue
6,0.1681,0.2937,0.428,2023-06-21,0,7,30,Blue
7,0.1559,0.2757,0.434,2023-06-21,0,7,30,Blue
1,0.154,0.2854,0.461,2023-06-21,0,8,30,Florida
2,0.1735,0.3177,0.454,2023-06-21,0,8,30,Florida
3,0.1554,0.2942,0.472,2023-06-21,0,8,30,Florida
4,0.1544,0.2703,0.429,2023-06-21,0,8,30,Florida
5,0.1413,0.2727,0.482,2023-06-21,0,8,30,Florida
6,0.1388,0.2576,0.461,2023-06-21,0,8,30,Florida
7,0.1525,0.2669,0.429,2023-06-21,0,8,30,Florida
1,0.1437,0.2683,0.464,2023-06-21,0,9,32,Orange
2,0.1554,0.2605,0.403,2023-06-21,0,9,32,Orange
3,0.1549,0.241,0.357,2023-06-21,0,9,32,Orange
4,0.1598,0.2757,0.42,2023-06-21,0,9,32,Orange
5,0.1637,0.2551,0.358,2023-06-21,0,9,32,Orange
6,0.1056,0.1901,0.445,2023-06-21,0,9,32,Orange
7,0.1667,0.2678,0.378,2023-06-21,0,9,32,Orange
8,0.1481,0.2678,0.447,2023-06-21,0,9,32,Orange
