rack.position,F,Fm,Y,Date,PAR,file,Temp,rack.col
8,0.1466,0.1549,0.054,2023-06-27,0,13,37,Pink
1,0.1222,0.1349,0.094,2023-06-27,0,14,37,Orange
2,0.1408,0.1496,0.059,2023-06-27,0,14,37,Orange
3,0.1544,0.1618,0.045,2023-06-27,0,14,37,Orange
4,0.1588,0.1676,0.052,2023-06-27,0,14,37,Orange
5,0.1373,0.1486,0.076,2023-06-27,0,14,37,Orange
6,0.1173,0.13,0.098,2023-06-27,0,14,37,Orange
7,0.1251,0.132,0.052,2023-06-27,0,14,37,Orange
8,0.1334,0.1422,0.062,2023-06-27,0,14,37,Orange
1,0.0885,0.0948,0.067,2023-06-27,0,15,37,Yellow
2,0.173,0.1862,0.071,2023-06-27,0,15,37,Yellow
3,0.1359,0.1515,0.103,2023-06-27,0,15,37,Yellow
4,0.1403,0.153,0.083,2023-06-27,0,15,37,Yellow
5,0.1315,0.1398,0.059,2023-06-27,0,15,37,Yellow
6,0.1623,0.172,0.057,2023-06-27,0,15,37,Yellow
7,0.1373,0.1496,0.082,2023-06-27,0,15,37,Yellow
1,0.0738,0.0938,0.214,2023-06-27,0,16,37,Blue
2,0.065,0.0743,0.125,2023-06-27,0,16,37,Blue
3,0.0601,0.0665,0.096,2023-06-27,0,16,37,Blue
4,0.1305,0.1442,0.095,2023-06-27,0,16,37,Blue
5,0.1559,0.1672,0.067,2023-06-27,0,16,37,Blue
6,0.0494,0.0538,0.082,2023-06-27,0,16,37,Blue
7,0.1056,0.1144,0.077,2023-06-27,0,16,37,Blue
1,0.1163,0.1564,0.256,2023-06-27,0,17,36,Pink
2,0.1329,0.1452,0.084,2023-06-27,0,17,36,Pink
3,0.1393,0.1574,0.115,2023-06-27,0,17,36,Pink
4,0.1906,0.217,0.122,2023-06-27,0,17,36,Pink
5,0.1716,0.1887,0.091,2023-06-27,0,17,36,Pink
6,0.1559,0.1784,0.126,2023-06-27,0,17,36,Pink
7,0.1584,0.2204,0.282,2023-06-27,0,17,36,Pink
8,0.1491,0.1901,0.216,2023-06-27,0,17,36,Pink
1,0.1398,0.1735,0.194,2023-06-27,0,18,36,Orange
2,0.1574,0.1784,0.118,2023-06-27,0,18,36,Orange
3,0.1882,0.2219,0.152,2023-06-27,0,18,36,Orange
4,0.1642,0.1823,0.099,2023-06-27,0,18,36,Orange
5,0.1623,0.2028,0.2,2023-06-27,0,18,36,Orange
6,0.1598,0.1769,0.097,2023-06-27,0,18,36,Orange
7,0.1544,0.1789,0.137,2023-06-27,0,18,36,Orange
8,0.1535,0.2077,0.261,2023-06-27,0,18,36,Orange
1,0.1554,0.1745,0.109,2023-06-27,0,19,36,Yellow
2,0.1466,0.1857,0.211,2023-06-27,0,19,36,Yellow
3,0.1559,0.1691,0.078,2023-06-27,0,19,36,Yellow
4,0.1334,0.1755,0.24,2023-06-27,0,19,36,Yellow
5,0.1515,0.1676,0.096,2023-06-27,0,19,36,Yellow
6,0.1672,0.2111,0.208,2023-06-27,0,19,36,Yellow
7,0.1696,0.217,0.218,2023-06-27,0,19,36,Yellow
1,0.1193,0.2893,0.588,2023-06-27,0,2,30,Orange
2,0.1315,0.2859,0.54,2023-06-27,0,2,30,Orange
3,0.1227,0.2483,0.506,2023-06-27,0,2,30,Orange
4,0.1031,0.2336,0.559,2023-06-27,0,2,30,Orange
5,0.1232,0.2576,0.522,2023-06-27,0,2,30,Orange
6,0.1163,0.2537,0.541,2023-06-27,0,2,30,Orange
7,0.1124,0.2581,0.564,2023-06-27,0,2,30,Orange
8,0.1334,0.2923,0.543,2023-06-27,0,2,30,Orange
1,0.13,0.1652,0.213,2023-06-27,0,20,36,Blue
2,0.15,0.1696,0.115,2023-06-27,0,20,36,Blue
3,0.1364,0.1681,0.189,2023-06-27,0,20,36,Blue
4,0.176,0.2209,0.204,2023-06-27,0,20,36,Blue
5,0.1109,0.1334,0.168,2023-06-27,0,20,36,Blue
6,0.1549,0.1711,0.094,2023-06-27,0,20,36,Blue
7,0.1178,0.131,0.101,2023-06-27,0,20,36,Blue
1,0.1486,0.2522,0.411,2023-06-27,0,21,35,Pink
2,0.1344,0.238,0.435,2023-06-27,0,21,35,Pink
3,0.1623,0.3065,0.47,2023-06-27,0,21,35,Pink
4,0.2092,0.263,0.204,2023-06-27,0,21,35,Pink
5,0.1632,0.2488,0.344,2023-06-27,0,21,35,Pink
6,0.1725,0.2683,0.357,2023-06-27,0,21,35,Pink
7,0.1481,0.2322,0.362,2023-06-27,0,21,35,Pink
8,0.1632,0.2239,0.271,2023-06-27,0,21,35,Pink
1,0.1779,0.2351,0.243,2023-06-27,0,22,35,Orange
2,0.1584,0.219,0.277,2023-06-27,0,22,35,Orange
3,0.1686,0.2893,0.417,2023-06-27,0,22,35,Orange
4,0.1813,0.2972,0.39,2023-06-27,0,22,35,Orange
5,0.1701,0.2781,0.388,2023-06-27,0,22,35,Orange
6,0.1588,0.2742,0.421,2023-06-27,0,22,35,Orange
7,0.1398,0.2532,0.448,2023-06-27,0,22,35,Orange
8,0.1481,0.2639,0.439,2023-06-27,0,22,35,Orange
1,0.1515,0.2522,0.399,2023-06-27,0,23,35,Yellow
2,0.1505,0.2942,0.488,2023-06-27,0,23,35,Yellow
3,0.175,0.2297,0.238,2023-06-27,0,23,35,Yellow
4,0.1676,0.2815,0.405,2023-06-27,0,23,35,Yellow
5,0.1593,0.216,0.262,2023-06-27,0,23,35,Yellow
6,0.1921,0.2302,0.166,2023-06-27,0,23,35,Yellow
7,0.1457,0.2375,0.387,2023-06-27,0,23,35,Yellow
1,0.1295,0.2028,0.361,2023-06-27,0,24,35,Blue
2,0.1334,0.2087,0.361,2023-06-27,0,24,35,Blue
3,0.1466,0.2273,0.355,2023-06-27,0,24,35,Blue
4,0.1882,0.2561,0.265,2023-06-27,0,24,35,Blue
5,0.1403,0.2859,0.509,2023-06-27,0,24,35,Blue
6,0.1535,0.2204,0.304,2023-06-27,0,24,35,Blue
7,0.15,0.24,0.375,2023-06-27,0,24,35,Blue
1,0.1735,0.3074,0.436,2023-06-27,0,25,34,Pink
2,0.1447,0.2737,0.471,2023-06-27,0,25,34,Pink
3,0.1872,0.3025,0.381,2023-06-27,0,25,34,Pink
4,0.1784,0.3133,0.431,2023-06-27,0,25,34,Pink
5,0.1642,0.3152,0.479,2023-06-27,0,25,34,Pink
6,0.154,0.2659,0.421,2023-06-27,0,25,34,Pink
7,0.1564,0.3025,0.483,2023-06-27,0,25,34,Pink
8,0.1481,0.2962,0.5,2023-06-27,0,25,34,Pink
1,0.1588,0.26,0.389,2023-06-27,0,26,34,Orange
2,0.1554,0.303,0.487,2023-06-27,0,26,34,Orange
3,0.1769,0.2546,0.305,2023-06-27,0,26,34,Orange
4,0.1554,0.3372,0.539,2023-06-27,0,26,34,Orange
5,0.1681,0.2801,0.4,2023-06-27,0,26,34,Orange
6,0.1574,0.3094,0.491,2023-06-27,0,26,34,Orange
7,0.1657,0.3011,0.45,2023-06-27,0,26,34,Orange
8,0.1681,0.324,0.481,2023-06-27,0,26,34,Orange
1,0.1476,0.2698,0.453,2023-06-27,0,27,34,Yellow
2,0.1388,0.2791,0.503,2023-06-27,0,27,34,Yellow
3,0.1657,0.2962,0.441,2023-06-27,0,27,34,Yellow
4,0.1906,0.3167,0.398,2023-06-27,0,27,34,Yellow
5,0.13,0.2507,0.481,2023-06-27,0,27,34,Yellow
6,0.1515,0.2913,0.48,2023-06-27,0,27,34,Yellow
7,0.151,0.282,0.464,2023-06-27,0,27,34,Yellow
1,0.1393,0.2576,0.459,2023-06-27,0,28,34,Blue
2,0.1632,0.3372,0.516,2023-06-27,0,28,34,Blue
3,0.1281,0.262,0.511,2023-06-27,0,28,34,Blue
4,0.1642,0.327,0.498,2023-06-27,0,28,34,Blue
5,0.1652,0.3226,0.488,2023-06-27,0,28,34,Blue
6,0.1515,0.303,0.5,2023-06-27,0,28,34,Blue
7,0.1452,0.283,0.487,2023-06-27,0,28,34,Blue
1,0.1241,0.2556,0.514,2023-06-27,0,29,33,Pink
2,0.1437,0.2957,0.514,2023-06-27,0,29,33,Pink
3,0.1584,0.3416,0.536,2023-06-27,0,29,33,Pink
4,0.1608,0.3509,0.542,2023-06-27,0,29,33,Pink
5,0.153,0.3016,0.493,2023-06-27,0,29,33,Pink
6,0.1417,0.3143,0.549,2023-06-27,0,29,33,Pink
7,0.1681,0.3651,0.539,2023-06-27,0,29,33,Pink
8,0.1271,0.2737,0.536,2023-06-27,0,29,33,Pink
1,0.1285,0.2991,0.57,2023-06-27,0,3,30,Yellow
2,0.1417,0.305,0.535,2023-06-27,0,3,30,Yellow
3,0.1193,0.2639,0.548,2023-06-27,0,3,30,Yellow
4,0.1466,0.325,0.549,2023-06-27,0,3,30,Yellow
5,0.1207,0.2747,0.56,2023-06-27,0,3,30,Yellow
6,0.1193,0.281,0.576,2023-06-27,0,3,30,Yellow
7,0.1207,0.2722,0.557,2023-06-27,0,3,30,Yellow
1,0.1466,0.3187,0.54,2023-06-27,0,30,33,Blue
2,0.1369,0.3123,0.562,2023-06-27,0,30,33,Blue
3,0.1369,0.2918,0.531,2023-06-27,0,30,33,Blue
4,0.1461,0.3289,0.556,2023-06-27,0,30,33,Blue
5,0.1378,0.2845,0.515,2023-06-27,0,30,33,Blue
6,0.1378,0.3006,0.541,2023-06-27,0,30,33,Blue
7,0.1334,0.2825,0.528,2023-06-27,0,30,33,Blue
1,0.1457,0.3079,0.527,2023-06-27,0,30,33,Orange
2,0.1554,0.3368,0.538,2023-06-27,0,30,33,Orange
3,0.1491,0.328,0.545,2023-06-27,0,30,33,Orange
4,0.1681,0.3661,0.541,2023-06-27,0,30,33,Orange
5,0.1505,0.346,0.565,2023-06-27,0,30,33,Orange
6,0.1476,0.3182,0.536,2023-06-27,0,30,33,Orange
7,0.1422,0.3069,0.537,2023-06-27,0,30,33,Orange
8,0.1525,0.3416,0.554,2023-06-27,0,30,33,Orange
1,0.153,0.3592,0.574,2023-06-27,0,30,33,Yellow
2,0.1496,0.328,0.544,2023-06-27,0,30,33,Yellow
3,0.132,0.2757,0.521,2023-06-27,0,30,33,Yellow
4,0.1505,0.3436,0.562,2023-06-27,0,30,33,Yellow
5,0.1393,0.3079,0.548,2023-06-27,0,30,33,Yellow
6,0.1505,0.3441,0.563,2023-06-27,0,30,33,Yellow
7,0.1432,0.3187,0.551,2023-06-27,0,30,33,Yellow
1,0.1281,0.2835,0.548,2023-06-27,0,4,30,Blue
2,0.1349,0.3162,0.573,2023-06-27,0,4,30,Blue
3,0.1139,0.2532,0.55,2023-06-27,0,4,30,Blue
4,0.1251,0.2937,0.574,2023-06-27,0,4,30,Blue
5,0.1114,0.2498,0.554,2023-06-27,0,4,30,Blue
6,0.1266,0.2742,0.538,2023-06-27,0,4,30,Blue
7,0.1217,0.2708,0.551,2023-06-27,0,4,30,Blue
1,0.1202,0.2693,0.554,2023-06-27,0,5,32,Pink
2,0.1178,0.2571,0.542,2023-06-27,0,5,32,Pink
3,0.1246,0.2713,0.541,2023-06-27,0,5,32,Pink
4,0.1325,0.2659,0.502,2023-06-27,0,5,32,Pink
5,0.1163,0.2385,0.512,2023-06-27,0,5,32,Pink
6,0.1173,0.2424,0.516,2023-06-27,0,5,32,Pink
7,0.1129,0.2781,0.594,2023-06-27,0,5,32,Pink
8,0.1124,0.2454,0.542,2023-06-27,0,5,32,Pink
1,0.1134,0.2498,0.546,2023-06-27,0,6,32,Orange
2,0.1276,0.2717,0.531,2023-06-27,0,6,32,Orange
3,0.1158,0.2546,0.545,2023-06-27,0,6,32,Orange
4,0.1408,0.2977,0.527,2023-06-27,0,6,32,Orange
5,0.1261,0.281,0.551,2023-06-27,0,6,32,Orange
6,0.1095,0.2341,0.532,2023-06-27,0,6,32,Orange
7,0.1109,0.2449,0.547,2023-06-27,0,6,32,Orange
8,0.1193,0.2571,0.536,2023-06-27,0,6,32,Orange
1,0.1207,0.2908,0.585,2023-06-27,0,7,32,Yellow
2,0.1178,0.2654,0.556,2023-06-27,0,7,32,Yellow
3,0.1276,0.284,0.551,2023-06-27,0,7,32,Yellow
4,0.1339,0.2649,0.494,2023-06-27,0,7,32,Yellow
5,0.1163,0.2634,0.558,2023-06-27,0,7,32,Yellow
6,0.1486,0.3294,0.549,2023-06-27,0,7,32,Yellow
7,0.1197,0.263,0.545,2023-06-27,0,7,32,Yellow
1,0.1241,0.2854,0.565,2023-06-27,0,8,32,Blue
2,0.1329,0.3265,0.593,2023-06-27,0,8,32,Blue
3,0.1188,0.2561,0.536,2023-06-27,0,8,32,Blue
4,0.1354,0.2952,0.541,2023-06-27,0,8,32,Blue
5,0.1378,0.2986,0.538,2023-06-27,0,8,32,Blue
6,0.1285,0.2869,0.552,2023-06-27,0,8,32,Blue
7,0.1109,0.2512,0.558,2023-06-27,0,8,32,Blue
1,0.0894,0.1026,0.129,2023-06-27,0,9,38,Pink
2,0.0709,0.0753,0.058,2023-06-27,0,9,38,Pink
3,0.0684,0.0728,0.06,2023-06-27,0,9,38,Pink
4,0.2009,0.2234,0.101,2023-06-27,0,9,38,Pink
5,0.1012,0.1061,0.046,2023-06-27,0,9,38,Pink
6,0.1569,0.1652,0.05,2023-06-27,0,9,38,Pink
7,0.1212,0.1305,0.071,2023-06-27,0,9,38,Pink
8,0.0459,0.0479,0,2023-06-27,0,9,38,Pink
