Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
30.06.23;21:48:59;1;0;0.1457;0.1838;0.1373;0.1515;0.1823;0.1266;0.1642;0.1496;0.1760;0.1667;0.1804;0.1383;0.2537;0.2737;0.2243;0.2620;0.2644;0.2278;0.2898;0.2283;0.2810;0.2830;0.2561;0.2395;0.426;0.329;0.388;0.422;0.311;0.444;0.433;0.345;0.374;0.411;0.296;0.422;
