Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;
30.06.23;21:20:20;1;0;0.1535;0.1676;0.1584;0.1804;0.1931;0.1422;0.1970;0.1202;0.1843;0.1716;0.1652;0.1364;0.2048;0.1466;0.1960;0.1369;0.1852;0.2004;0.1891;0.2082;0.2126;0.1799;0.2302;0.1334;0.2146;0.2048;0.1852;0.1549;0.2258;0.1838;0.2278;0.1505;0.172;0.163;0.163;0.134;0.092;0.209;0.144;0.099;0.141;0.162;0.108;0.120;0.093;0.202;0.139;0.091;
