Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;
30.06.23;21:35:33;1;0;0.1554;0.1334;0.1329;0.1774;0.1628;0.1329;0.1603;0.1569;0.1637;0.1144;0.1716;0.1691;0.1662;0.1354;0.1584;0.1554;0.1828;0.1579;0.1569;0.2004;0.1911;0.1549;0.2063;0.1906;0.1916;0.1295;0.1984;0.1921;0.1901;0.1554;0.2014;0.1887;0.150;0.155;0.153;0.115;0.148;0.142;0.223;0.177;0.145;0.117;0.135;0.120;0.126;0.129;0.214;0.176;
