Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
30.06.23;21:51:47;1;0;0.1716;0.1584;0.1544;0.1496;0.1662;0.1349;0.1711;0.1535;0.1642;0.1471;0.1266;0.1261;0.2502;0.2605;0.2952;0.2781;0.3016;0.2444;0.2600;0.2546;0.3201;0.2693;0.2400;0.2258;0.314;0.392;0.477;0.462;0.449;0.448;0.342;0.397;0.487;0.454;0.473;0.442;
