Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
30.06.23;21:29:51;1;0;0.1408;0.1662;0.1828;0.1823;0.1329;0.1349;0.1691;0.1769;0.1202;0.1544;0.1613;0.1471;0.1471;0.1808;0.2302;0.2175;0.1593;0.1652;0.1828;0.1950;0.1549;0.1843;0.1970;0.1779;0.043;0.081;0.206;0.162;0.166;0.183;0.075;0.093;0.224;0.162;0.181;0.173;
