hoboSerial,offset
20834982,-0.03513494318181707
20835039,-0.07023526278409004
20850765,-0.105335582386363
21074723,-0.03513494318181707
21524290,0.04286576704545617
21524291,0.08186612215909216
21524292,0.09356622869318378
21524293,0.04286576704545617
21524294,0.0038654119318195512
