Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;
20.06.23;21:54:40;1;0;0.0674;0.1398;0.1588;0.1183;0.1706;0.1500;0.0718;0.1398;0.1945;0.1584;0.1144;0.1095;0.1608;0.0958;0.0714;0.1452;0.1647;0.1197;0.1735;0.1520;0.0748;0.1471;0.2004;0.1652;0.1178;0.1144;0.1637;0.0992;0.000;0.037;0.036;0.000;0.000;0.000;0.000;0.050;0.029;0.041;0.000;0.043;0.000;0.000;
