Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
20.06.23;22:04:35;1;0;0.1476;0.1549;0.1325;0.1535;0.1628;0.1285;0.1261;0.1486;0.1256;0.1373;0.1383;0.1325;0.2903;0.2898;0.2722;0.3079;0.3157;0.2546;0.2493;0.2703;0.2444;0.2708;0.2664;0.2542;0.492;0.465;0.513;0.502;0.485;0.495;0.494;0.450;0.486;0.493;0.481;0.479;
