
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2023-06-23T17:37:28Z,,24.600543659180403,-82.949365172535181,24.719747398048639,-82.79186736792326,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,
1,"Current Track: 20 JUN 2023 07:58",,,,,,"DarkGray",
2,"Current Track: 21 JUN 2023 07:42",,,,,,"DarkGray",
3,"Current Track: 22 JUN 2023 07:57",,,,,,"DarkGray",

trkseg
ID,trkID,
1,1,
2,2,
3,3,

trkpt
ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad,
1,1,24.622329231351614,-82.8788130171597,1.58,2023-06-20T11:58:03Z,,,,,,,,,,,,,,,,,,,,0,
2,1,24.622470382601023,-82.878824081271887,13.119999999999999,2023-06-20T11:58:24Z,,,,,,,,,,,,,,,,,,,,0,
3,1,24.622446661815047,-82.87878124974668,3.02,2023-06-20T11:58:47Z,,,,,,,,,,,,,,,,,,,,0,
4,1,24.622430317103863,-82.878787284716964,3.02,2023-06-20T11:59:09Z,,,,,,,,,,,,,,,,,,,,0,
5,1,24.62242285721004,-82.878779070451856,3.5,2023-06-20T11:59:26Z,,,,,,,,,,,,,,,,,,,,0,
6,1,24.622452529147267,-82.878752080723643,3.5,2023-06-20T11:59:49Z,,,,,,,,,,,,,,,,,,,,0,
7,1,24.622443309053779,-82.878755601122975,3.02,2023-06-20T12:00:10Z,,,,,,,,,,,,,,,,,,,,0,
8,1,24.62244825437665,-82.878755098208785,2.06,2023-06-20T12:00:30Z,,,,,,,,,,,,,,,,,,,,0,
9,1,24.622447667643428,-82.87874847650528,2.06,2023-06-20T12:00:45Z,,,,,,,,,,,,,,,,,,,,0,
10,1,24.622433753684163,-82.878746297210455,2.54,2023-06-20T12:01:06Z,,,,,,,,,,,,,,,,,,,,0,
11,1,24.622435932978988,-82.878770856186748,2.06,2023-06-20T12:01:22Z,,,,,,,,,,,,,,,,,,,,0,
12,1,24.622437944635749,-82.878784937784076,2.06,2023-06-20T12:01:43Z,,,,,,,,,,,,,,,,,,,,0,
13,1,24.622434927150607,-82.878786781802773,1.1,2023-06-20T12:02:05Z,,,,,,,,,,,,,,,,,,,,0,
14,1,24.622429311275482,-82.878780076280236,0.14,2023-06-20T12:02:26Z,,,,,,,,,,,,,,,,,,,,0,
15,1,24.62243995629251,-82.878787033259869,-0.82,2023-06-20T12:02:46Z,,,,,,,,,,,,,,,,,,,,0,
16,1,24.622448589652777,-82.878785273060203,-0.82,2023-06-20T12:03:08Z,,,,,,,,,,,,,,,,,,,,0,
17,1,24.622455714270473,-82.878801366314292,-0.82,2023-06-20T12:03:27Z,,,,,,,,,,,,,,,,,,,,0,
18,1,24.622445153072476,-82.878813352435827,0.14,2023-06-20T12:03:46Z,,,,,,,,,,,,,,,,,,,,0,
19,1,24.622441967949271,-82.878819135949016,1.58,2023-06-20T12:04:12Z,,,,,,,,,,,,,,,,,,,,0,
20,1,24.622439034283161,-82.878822656348348,2.06,2023-06-20T12:04:35Z,,,,,,,,,,,,,,,,,,,,0,
21,1,24.622445488348603,-82.878825757652521,2.54,2023-06-20T12:04:49Z,,,,,,,,,,,,,,,,,,,,0,
22,1,24.622445739805698,-82.878833469003439,3.02,2023-06-20T12:05:14Z,,,,,,,,,,,,,,,,,,,,0,
23,1,24.622447416186333,-82.878838749602437,3.02,2023-06-20T12:05:37Z,,,,,,,,,,,,,,,,,,,,0,
24,1,24.622447080910206,-82.878843694925308,3.5,2023-06-20T12:06:01Z,,,,,,,,,,,,,,,,,,,,0,
25,1,24.622438196092844,-82.878847550600767,3.98,2023-06-20T12:06:27Z,,,,,,,,,,,,,,,,,,,,0,
26,1,24.622434675693512,-82.878858698531985,3.02,2023-06-20T12:06:51Z,,,,,,,,,,,,,,,,,,,,0,
27,1,24.622444231063128,-82.878874121233821,3.98,2023-06-20T12:07:14Z,,,,,,,,,,,,,,,,,,,,0,
28,1,24.622436100617051,-82.87888971157372,4.46,2023-06-20T12:07:44Z,,,,,,,,,,,,,,,,,,,,0,
29,1,24.622432496398687,-82.878899853676558,4.94,2023-06-20T12:08:08Z,,,,,,,,,,,,,,,,,,,,0,
30,1,24.622430233284831,-82.878903960809112,5.42,2023-06-20T12:08:35Z,,,,,,,,,,,,,,,,,,,,0,
31,1,24.622436184436083,-82.878909995779395,6.39,2023-06-20T12:09:01Z,,,,,,,,,,,,,,,,,,,,0,
32,1,24.622443979606032,-82.878920556977391,6.87,2023-06-20T12:09:25Z,,,,,,,,,,,,,,,,,,,,0,
33,1,24.622452948242426,-82.878918377682567,7.35,2023-06-20T12:09:47Z,,,,,,,,,,,,,,,,,,,,0,
34,1,24.622458731755614,-82.878915192559361,7.35,2023-06-20T12:10:12Z,,,,,,,,,,,,,,,,,,,,0,
35,1,24.622458899393678,-82.87890731357038,7.35,2023-06-20T12:10:31Z,,,,,,,,,,,,,,,,,,,,0,
36,1,24.622461665421724,-82.878896836191416,6.87,2023-06-20T12:10:51Z,,,,,,,,,,,,,,,,,,,,0,
37,1,24.622458061203361,-82.878890046849847,6.39,2023-06-20T12:11:13Z,,,,,,,,,,,,,,,,,,,,0,
38,1,24.622454540804029,-82.878886358812451,5.91,2023-06-20T12:11:32Z,,,,,,,,,,,,,,,,,,,,0,
39,1,24.622470885515213,-82.878892561420798,6.39,2023-06-20T12:11:46Z,,,,,,,,,,,,,,,,,,,,0,
40,1,24.622472980991006,-82.878894740715623,5.91,2023-06-20T12:12:04Z,,,,,,,,,,,,,,,,,,,,0,
41,1,24.622473232448101,-82.878895243629813,6.39,2023-06-20T12:12:28Z,,,,,,,,,,,,,,,,,,,,0,
42,1,24.622473316267133,-82.878903960809112,7.35,2023-06-20T12:12:55Z,,,,,,,,,,,,,,,,,,,,0,
43,1,24.622475495561957,-82.878913097083569,7.35,2023-06-20T12:13:26Z,,,,,,,,,,,,,,,,,,,,0,
44,1,24.622472310438752,-82.878915946930647,6.87,2023-06-20T12:13:45Z,,,,,,,,,,,,,,,,,,,,0,
45,1,24.622468035668135,-82.878917120397091,6.39,2023-06-20T12:14:09Z,,,,,,,,,,,,,,,,,,,,0,
46,1,24.62246828712523,-82.87892491556704,5.42,2023-06-20T12:14:35Z,,,,,,,,,,,,,,,,,,,,0,
47,1,24.622470885515213,-82.878941176459193,4.94,2023-06-20T12:15:02Z,,,,,,,,,,,,,,,,,,,,0,
48,1,24.622469125315547,-82.878938913345337,4.46,2023-06-20T12:15:32Z,,,,,,,,,,,,,,,,,,,,0,
49,1,24.622465185821056,-82.878926591947675,4.46,2023-06-20T12:16:03Z,,,,,,,,,,,,,,,,,,,,0,
50,1,24.622460240498185,-82.87890437990427,4.94,2023-06-20T12:16:26Z,,,,,,,,,,,,,,,,,,,,0,
51,1,24.622437693178654,-82.878891471773386,3.98,2023-06-20T12:16:58Z,,,,,,,,,,,,,,,,,,,,0,
52,1,24.622438950464129,-82.87887311540544,4.94,2023-06-20T12:17:31Z,,,,,,,,,,,,,,,,,,,,0,
53,1,24.622446577996016,-82.878857860341668,5.42,2023-06-20T12:17:57Z,,,,,,,,,,,,,,,,,,,,0,
54,1,24.622451858595014,-82.878844533115625,5.42,2023-06-20T12:18:22Z,,,,,,,,,,,,,,,,,,,,0,
55,1,24.622465521097183,-82.878818465396762,4.94,2023-06-20T12:18:51Z,,,,,,,,,,,,,,,,,,,,0,
56,1,24.62247172370553,-82.878808993846178,4.46,2023-06-20T12:19:15Z,,,,,,,,,,,,,,,,,,,,0,
57,1,24.62247516028583,-82.878809664398432,4.94,2023-06-20T12:19:44Z,,,,,,,,,,,,,,,,,,,,0,
58,1,24.622460072860122,-82.878817711025476,4.94,2023-06-20T12:20:14Z,,,,,,,,,,,,,,,,,,,,0,
59,1,24.622447667643428,-82.878827434033155,4.94,2023-06-20T12:20:40Z,,,,,,,,,,,,,,,,,,,,0,
60,1,24.622448086738586,-82.878826763480902,4.94,2023-06-20T12:21:07Z,,,,,,,,,,,,,,,,,,,,0,
61,1,24.622447835281491,-82.878825673833489,4.94,2023-06-20T12:21:33Z,,,,,,,,,,,,,,,,,,,,0,
62,1,24.622448002919555,-82.878832714632154,5.42,2023-06-20T12:21:53Z,,,,,,,,,,,,,,,,,,,,0,
63,1,24.622447500005364,-82.878851490095258,4.46,2023-06-20T12:22:23Z,,,,,,,,,,,,,,,,,,,,0,
64,1,24.622438363730907,-82.878861045464873,4.46,2023-06-20T12:22:47Z,,,,,,,,,,,,,,,,,,,,0,
