dateCBASS,CBASSrun,uniquePosition,dateCollected,site,fieldTag,gps,camera,notes,rack.col,rack.position,date_time,team,tag,depth_ft,time,lat,lon
2023-06-26T00:00:00Z,6,Run6.B2,2023-06-26T00:00:00Z,SouthwestChannel-Acer-TNC(S),B090,4662,blueBand,NA,Blue,2,2023-06-26T09:18:00Z,MG+SL,90,18,2023-06-26T13:18:56Z,24.618548825383186,-82.92013110592963
2023-06-26T00:00:00Z,6,Run6.B3,2023-06-26T00:00:00Z,SouthwestChannel-Acer-TNC(S),B173,8203,blueZip,NA,Blue,3,2023-06-26T09:27:00Z,RK+FL,173,18,2023-06-26T13:27:52Z,24.619176378473647,-82.92039781808853
2023-06-26T00:00:00Z,6,Run6.B4,2023-06-26T00:00:00Z,SouthwestChannel-Acer-TNC(S),Y80,8203,blueZip,NA,Blue,4,2023-06-26T08:50:00Z,RK+FL,80,15,2023-06-26T12:50:59Z,24.61940838955343,-82.9203562438488
2023-06-26T00:00:00Z,6,Run6.B5,2023-06-26T00:00:00Z,SouthwestChannel-Acer-TNC(S),B020,4662,blueBand,NA,Blue,5,2023-06-26T09:28:00Z,MG+SL,20,22,2023-06-26T13:28:43Z,24.618416223675013,-82.92044190689923
2023-06-26T00:00:00Z,6,Run6.B6,2023-06-26T00:00:00Z,SouthwestChannel-Acer-TNC(S),Y87,8203,blueZip,NA,Blue,6,2023-06-26T08:58:00Z,RK+FL,87,15,2023-06-26T12:58:52Z,24.619540404528387,-82.92019707150757
2023-06-26T00:00:00Z,6,Run6.B7,2023-06-26T00:00:00Z,SouthwestChannel-Acer-TNC(S),B171,8203,blueZip,NA,Blue,7,2023-06-26T09:22:00Z,RK+FL,171,18,2023-06-26T13:22:50Z,24.619183922186497,-82.92042941786349
2023-06-26T00:00:00Z,6,Run6.O1,2023-06-25T00:00:00Z,Pulaski-S_1,B133,8007,orangeZip,NA,Orange,1,2023-06-25T10:30:00Z,JP+MG+SL,133,8,2023-06-25T14:30:50Z,24.70146227627993,-82.8003689646721
2023-06-26T00:00:00Z,6,Run6.O2,2023-06-25T00:00:00Z,Pulaski-S_1,B136,8007,orangeZip,NA,Orange,2,2023-06-25T10:19:00Z,JP+MG+SL,136,9,2023-06-25T14:19:53Z,24.701301008462906,-82.80006118118763
2023-06-26T00:00:00Z,6,Run6.O3,2023-06-25T00:00:00Z,Pulaski-S_2,B134,4324,orangeZip,"should have been 8007 gps, but can use 4324",Orange,3,2023-06-25T11:50:00Z,JP+MG,134,9,2023-06-25T15:50:53Z,24.700231309980154,-82.79979379847647
2023-06-26T00:00:00Z,6,Run6.O4,2023-06-25T00:00:00Z,Pulaski-S_2,B131,4324,orangeZip,"should have been 8007 gps, but can use 4324",Orange,4,2023-06-25T12:01:00Z,JP+MG,131,9,2023-06-25T16:01:53Z,24.703151732683185,-82.79958005994558
2023-06-26T00:00:00Z,6,Run6.O5,2023-06-25T00:00:00Z,Pulaski-S_2,B135,4324,orangeZip,"should have been 8007 gps, but can use 4324",Orange,5,2023-06-25T11:39:00Z,JP+MG,135,9,2023-06-25T15:39:50Z,24.70156788825989,-82.79960956424476
2023-06-26T00:00:00Z,6,Run6.O6,2023-06-25T00:00:00Z,Pulaski-S_1,B138,8007,orangeZip,NA,Orange,6,2023-06-25T09:46:00Z,JP+MG+SL,138,9,2023-06-25T13:46:45Z,24.70203995704651,-82.79984819702806
2023-06-26T00:00:00Z,6,Run6.O7,2023-06-25T00:00:00Z,Pulaski-S_2,B132,4324,orangeZip,"should have been 8007 gps, but can use 4324",Orange,7,2023-06-25T12:12:00Z,JP+MG,132,10,2023-06-25T16:12:53Z,24.700189232826233,-82.79991768300533
2023-06-26T00:00:00Z,6,Run6.O8,2023-06-25T00:00:00Z,TexasRock-Acer-ELS-2(S),B85,5730,orangeZip,NA,Orange,8,2023-06-25T15:50:00Z,CJ+SA,85,12,2023-06-25T19:50:59Z,24.683422492817044,-82.89612458087505
2023-06-27T00:00:00Z,7,Run7.P1,2023-06-25T00:00:00Z,TexasRock-Acer-ELS-2(S),B89,5730,orangeZip,NA,Pink,1,2023-06-25T15:37:00Z,CJ+SA,89,10,2023-06-25T19:37:52Z,24.68333020806313,-82.89612533524632
2023-06-27T00:00:00Z,7,Run7.P2,2023-06-25T00:00:00Z,TexasRock-Acer-ELS-1(N),B41,8007,parkinson,NA,Pink,2,2023-06-25T16:28:00Z,JP+SL,41,8,2023-06-25T20:28:48Z,24.681114116683602,-82.89562325924636
2023-06-27T00:00:00Z,7,Run7.P3,2023-06-25T00:00:00Z,TexasRock-Acer-ELS-1(N),B43,8007,parkinson,NA,Pink,3,2023-06-25T15:42:00Z,JP+SL,43,11,2023-06-25T19:42:56Z,24.68302242457867,-82.89610614068808
2023-06-27T00:00:00Z,7,Run7.P4,2023-06-26T00:00:00Z,SouthwestChannel-Acer-TNC(N),B198,5730,blackparkinson,NA,Pink,4,2023-06-26T09:55:00Z,JP+SA,198,14,2023-06-26T13:55:56Z,24.620680930092938,-82.91988342069091
2023-06-27T00:00:00Z,7,Run7.P5,2023-06-26T00:00:00Z,SouthwestChannel-Acer-TNC(N),B70,8007,cunning,NA,Pink,5,2023-06-26T09:35:00Z,HW+BC,70,21,2023-06-26T13:35:51Z,24.620998101308945,-82.92130918242037
2023-06-27T00:00:00Z,7,Run7.P6,2023-06-26T00:00:00Z,SouthwestChannel-Acer-TNC(N),B63,8007,cunning,NA,Pink,6,2023-06-26T09:20:00Z,HW+BC,63,25,2023-06-26T13:20:43Z,24.620723761618137,-82.92117255739868
2023-06-27T00:00:00Z,7,Run7.P7,2023-06-26T00:00:00Z,SouthwestChannel-Acer-TNC(N),B196,5730,blackparkinson,NA,Pink,7,2023-06-26T09:40:00Z,JP+SA,196,14,2023-06-26T13:40:57Z,24.620940266177058,-82.92081917636096
2023-06-27T00:00:00Z,7,Run7.P8,2023-06-26T00:00:00Z,SouthwestChannel-Acer-TNC(N),B65,8007,cunning,NA,Pink,8,2023-06-26T09:15:00Z,HW+BC,65,25,2023-06-26T13:15:44Z,24.62066559121013,-82.92118429206313
2023-06-27T00:00:00Z,7,Run7.O1,2023-06-26T00:00:00Z,SouthwestChannel-Acer-TNC(N),B68,8007,cunning,NA,Orange,1,2023-06-26T09:50:00Z,HW+BC,68,19,2023-06-26T13:50:48Z,24.62130169384182,-82.9216419439763
2023-06-27T00:00:00Z,7,Run7.O2,2023-06-26T00:00:00Z,SouthwestChannel-Acer-TNC(N),B197,5730,blackparkinson,originally written as hammock 27 - rectified,Orange,2,2023-06-26T09:17:00Z,JP+SA,197,22,2023-06-26T13:17:39Z,24.620500635355718,-82.92109703645112
2023-06-27T00:00:00Z,7,Run7.O3,2023-06-26T00:00:00Z,SouthwestChannel-Acer-TNC(N),B199,5730,blackparkinson,NA,Orange,3,2023-06-26T10:04:00Z,JP+SA,199,14,2023-06-26T14:04:53Z,24.62058269418776,-82.91996891610326
2023-06-27T00:00:00Z,7,Run7.O4,2023-06-26T00:00:00Z,SouthwestChannel-Acer-TNC(N),B61,8007,cunning,NA,Orange,4,2023-06-26T09:28:00Z,HW+BC,61,16,2023-06-26T13:28:56Z,24.62094160728157,-82.92123014107348
2023-06-27T00:00:00Z,7,Run7.O5,2023-06-26T00:00:00Z,SouthwestChannel-Acer-TNC(N),B200,5730,blackparkinson,NA,Orange,5,2023-06-26T09:30:00Z,JP+SA,200,15,2023-06-26T13:30:44Z,24.62074773386121,-82.92075983248651
2023-06-27T00:00:00Z,7,Run7.O6,2023-06-25T00:00:00Z,TexasRock-Acer-ACR-2(S),B84,8203,cunning,NA,Orange,6,2023-06-25T15:54:00Z,FL+BC,84,13,2023-06-25T19:54:55Z,24.68088897876442,-82.89098328910768
2023-06-27T00:00:00Z,7,Run7.O7,2023-06-25T00:00:00Z,TexasRock-Acer-ACR-2(S),B82,8203,cunning,NA,Orange,7,2023-06-25T16:02:00Z,FL+BC,82,13,2023-06-25T20:02:54Z,24.68078604899347,-82.89112309925258
2023-06-27T00:00:00Z,7,Run7.O8,2023-06-25T00:00:00Z,Pulaski-N_2,B169,4662,cunning,NA,Orange,8,2023-06-25T11:22:00Z,SM+FL,169,12,2023-06-25T15:22:52Z,24.70264932140708,-82.79942298308015
2023-06-27T00:00:00Z,7,Run7.Y1,2023-06-25T00:00:00Z,Pulaski-N_1,B190,4662,cunning,NA,Yellow,1,2023-06-25T08:55:00Z,RK+AW+BC,190,7,2023-06-25T12:55:50Z,24.702460058033466,-82.79965599998833
2023-06-27T00:00:00Z,7,Run7.Y2,2023-06-25T00:00:00Z,TexasRock-Acer-ELS-1(N),B50,8007,parkinson,NA,Yellow,2,2023-06-25T16:05:00Z,JP+SL,50,10,2023-06-25T20:05:55Z,24.68249914236367,-82.89630915038289
2023-06-27T00:00:00Z,7,Run7.Y3,2023-06-25T00:00:00Z,Pulaski-S_2,B86,4324,orangeZip,"should have been 8007 gps, but can use 4324",Yellow,3,2023-06-25T12:22:00Z,JP+MG,86,10,2023-06-25T16:22:53Z,24.70032594166696,-82.79945047572255
2023-06-27T00:00:00Z,7,Run7.Y4,2023-06-25T00:00:00Z,Pulaski-N_2,B166,4662,cunning,NA,Yellow,4,2023-06-25T11:04:00Z,SM+FL,166,12,2023-06-25T15:04:49Z,24.70183527097106,-82.8002568986267
2023-06-27T00:00:00Z,7,Run7.Y5,2023-06-25T00:00:00Z,TexasRock-Acer-ELS-1(N),B106,8007,parkinson,NA,Yellow,5,2023-06-25T16:39:00Z,JP+SL,106,11,2023-06-25T20:39:48Z,24.680669875815514,-82.89530080743134
2023-06-27T00:00:00Z,7,Run7.Y6,2023-06-25T00:00:00Z,Pulaski-N_1,B161,4662,cunning,NA,Yellow,6,2023-06-25T09:06:00Z,RK+AW+BC,161,11,2023-06-25T13:06:51Z,24.70249484293163,-82.7991628088057
2023-06-27T00:00:00Z,7,Run7.Y7,2023-06-25T00:00:00Z,TexasRock-Acer-ACR-1(N),B120,4662,blueBand,NA,Yellow,7,2023-06-25T15:27:00Z,RK+MG,120,10,2023-06-25T19:27:52Z,24.680851260200146,-82.89108647033574
2023-06-27T00:00:00Z,7,Run7.B1,2023-06-25T00:00:00Z,TexasRock-Acer-ACR-1(N),B163,4662,blueBand,NA,Blue,1,2023-06-25T15:36:00Z,RK+MG,163,11,2023-06-25T19:36:51Z,24.680938515812162,-82.89100416004658
2023-06-27T00:00:00Z,7,Run7.B2,2023-06-25T00:00:00Z,Pulaski-S_1,B137,8007,orangeZip,NA,Blue,2,2023-06-25T10:15:00Z,JP+MG+SL,137,8,2023-06-25T14:15:51Z,24.701400920748714,-82.7999632805586
2023-06-27T00:00:00Z,7,Run7.B3,2023-06-25T00:00:00Z,Pulaski-N_1,B150,4662,cunning,NA,Blue,3,2023-06-25T09:23:00Z,RK+AW+BC,150,7,2023-06-25T13:23:48Z,24.703166736289866,-82.7993068099022
2023-06-27T00:00:00Z,7,Run7.B4,2023-06-25T00:00:00Z,Pulaski-S_1,B139,8007,orangeZip,NA,Blue,4,2023-06-25T10:01:00Z,JP+MG+SL,139,9,2023-06-25T14:01:46Z,24.70149764791131,-82.80006151646377
2023-06-27T00:00:00Z,7,Run7.B5,2023-06-25T00:00:00Z,Pulaski-N_1,B162,4662,cunning,NA,Blue,5,2023-06-25T09:00:00Z,RK+AW+BC,162,7,2023-06-25T13:00:54Z,24.702579332515597,-82.79944846406579
2023-06-27T00:00:00Z,7,Run7.B6,2023-06-25T00:00:00Z,Pulaski-N_1,B189,4662,cunning,NA,Blue,6,2023-06-25T08:50:00Z,RK+AW+BC,189,7,2023-06-25T12:50:50Z,24.702399373054504,-82.79974250122906
2023-06-27T00:00:00Z,7,Run7.B7,2023-06-25T00:00:00Z,TexasRock-Acer-ACR-2(S),B140,8203,cunning,NA,Blue,7,2023-06-25T15:45:00Z,FL+BC,140,13,2023-06-25T19:45:58Z,24.680878417566426,-82.89080190472305
2023-06-30T00:00:00Z,8,Run8.P1,NA,RRT,RRT.Apal-026,NA,NA,NA,Pink,1,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,RRT,RRT.Apal-CN2,NA,NA,NA,Pink,2,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,RRT,RRT.Apal-206,NA,NA,NA,Pink,3,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,RRT,RRT.Apal-165,NA,NA,NA,Pink,4,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,RRT,RRT.Apal-185,NA,NA,NA,Pink,5,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,RRT,RRT.Apal-ML2,NA,NA,NA,Pink,6,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,RRT,RRT.Apal-196,NA,NA,NA,Pink,7,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,RRT,RRT.Apal-176,NA,NA,NA,Pink,8,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,RRT,RRT.Apal-175,NA,NA,NA,Orange,1,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,RRT,RRT.Apal-188,NA,NA,NA,Orange,2,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,RRT,RRT.Apal-150,NA,NA,NA,Orange,3,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,RRT,RRT.Apal-153,NA,NA,NA,Orange,4,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,RRT,RRT.Apal-028,NA,NA,NA,Orange,5,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,RRT,RRT.Apal-162,NA,NA,NA,Orange,6,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,RRT,RRT.Apal-208,NA,NA,NA,Orange,7,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,RRT,RRT.Apal-016,NA,NA,NA,Orange,8,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,RRT,RRT.Apal-163,NA,NA,NA,Yellow,1,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,RRT,RRT.Apal-177,NA,NA,NA,Yellow,2,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,RRT,RRT.Apal-171,NA,NA,NA,Yellow,3,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,RRT,RRT.Apal-187,NA,NA,NA,Yellow,4,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,RRT,RRT.Apal-174,NA,NA,NA,Yellow,5,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,RRT,RRT.Apal-155,NA,NA,NA,Yellow,6,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,CRF,CRF.Apal-069,NA,NA,NA,Yellow,7,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,CRF,CRF.Apal-206,NA,NA,NA,Yellow,8,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,CRF,CRF.Apal-063,NA,NA,NA,UM,1,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,CRF,CRF.Apal-068,NA,NA,NA,UM,2,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,CRF,CRF.Apal-022,NA,NA,NA,UM,3,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,CRF,CRF.Apal-067,NA,NA,NA,UM,4,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,CRF,CRF.Apro-001,NA,NA,NA,UM,5,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,CRF,CRF.Apal-047,NA,NA,NA,UM,6,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,CRF,CRF.Apal-012,NA,NA,NA,UM,7,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,CRF,CRF.Acer-112,NA,NA,NA,Blue,1,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,CRF,CRF.Acer-089,NA,NA,NA,Blue,2,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,CRF,CRF.Acer-091,NA,NA,NA,Blue,3,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,CRF,CRF.Acer-022,NA,NA,NA,Blue,4,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,CRF,CRF.Acer-038,NA,NA,NA,Blue,5,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,CRF,CRF.Acer-093,NA,NA,NA,Blue,6,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,CRF,CRF.Acer-050,NA,NA,NA,Blue,7,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,CRF,CRF.Acer-088,NA,NA,NA,Blue,8,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,CRF,CRF.Acer-063,NA,NA,NA,Black,1,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,CRF,CRF.Acer-060,NA,NA,NA,Black,2,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,CRF,CRF.Acer-013,NA,NA,NA,Black,3,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,CRF,CRF.Apal-072,NA,NA,NA,Black,4,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,CRF,CRF.Apal-052,NA,NA,NA,Black,5,NA,NA,NA,NA,NA,NA,NA
2023-06-30T00:00:00Z,8,Run8.P1,NA,CRF,CRF.Apal-001,NA,NA,NA,Black,6,NA,NA,NA,NA,NA,NA,NA
