Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
22.06.23;21:14:25;1;0;0.1217;0.1691;0.0826;0.1618;0.1569;0.1774;0.1882;0.1593;0.2292;0.2933;0.1320;0.3069;0.2849;0.3069;0.2981;0.3035;0.469;0.423;0.374;0.473;0.449;0.422;0.369;0.475;
