Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
22.06.23;20:56:52;1;0;0.0704;0.1681;0.0948;0.0758;0.4125;0.0518;0.1911;0.0528;0.0699;0.1637;0.0929;0.0758;0.4052;0.0523;0.2063;0.0538;0.000;0.000;0.000;0.000;0.000;0.000;0.073;0.000;
