Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
22.06.23;21:12:44;1;0;0.1427;0.2107;0.2151;0.1588;0.1520;0.1588;0.1760;0.1618;0.2805;0.2659;0.2610;0.3172;0.3074;0.2874;0.2688;0.3123;0.491;0.208;0.176;0.499;0.506;0.447;0.345;0.482;
