Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
22.06.23;21:15:12;1;0;0.1701;0.1549;0.1559;0.1466;0.1515;0.1461;0.1334;0.1843;0.3167;0.2972;0.2805;0.2669;0.2937;0.2815;0.2326;0.2571;0.463;0.479;0.444;0.451;0.484;0.481;0.426;0.283;
