Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
22.06.23;20:57:58;1;0;0.0758;0.1862;0.0953;0.1804;0.0973;0.1867;0.0640;0.0792;0.0748;0.1843;0.0938;0.1784;0.0973;0.1882;0.0674;0.0782;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;
