Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
21.06.23;21:42:12;1;0;0.1554;0.1657;0.1804;0.1823;0.1657;0.1818;0.1745;0.1544;0.2713;0.2434;0.2659;0.2498;0.2419;0.2566;0.2708;0.2620;0.427;0.319;0.322;0.270;0.315;0.291;0.356;0.410;
