00:00	38	32	34	36
00:10	38	32	34	36
00:20	38	32	34	36
00:30	38	32	34	36
00:40	38	32	34	36
00:50	38	32	34	36
01:00	38	32	34	36
01:10	38	32	34	36
01:20	38	32	34	36
01:30	38	32	34	36
01:40	38	32	34	36
01:50	38	32	34	36
02:00	38	32	34	36
02:10	38	32	34	36
02:20	38	32	34	36
02:30	38	32	34	36
02:40	38	32	34	36
02:50	38	32	34	36
03:00	38	32	34	36
03:10	38	32	34	36
03:20	38	32	34	36
03:30	38	32	34	36
03:40	38	32	34	36
03:50	38	32	34	36
04:00	38	32	34	36
04:10	38	32	34	36
04:20	38	32	34	36
04:30	38	32	34	36
04:40	38	32	34	36
04:50	38	32	34	36
05:00	38	32	34	36
05:10	38	32	34	36
05:20	38	32	34	36
05:30	38	32	34	36
05:40	38	32	34	36
05:50	38	32	34	36
06:00	38	32	34	36
06:10	38	32	34	36
06:20	38	32	34	36
06:30	38	32	34	36
06:40	38	32	34	36
06:50	38	32	34	36
07:00	38	32	34	36
07:10	38	32	34	36
07:20	38	32	34	36
07:30	38	32	34	36
07:40	38	32	34	36
07:50	38	32	34	36
08:00	38	32	34	36
08:10	38	32	34	36
08:20	38	32	34	36
08:30	38	32	34	36
08:40	38	32	34	36
08:50	38	32	34	36
09:00	38	32	34	36
09:10	38	32	34	36
09:20	38	32	34	36
09:30	38	32	34	36
09:40	38	32	34	36
09:50	38	32	34	36
10:00	38	32	34	36
10:10	38	32	34	36
10:20	38	32	34	36
10:30	38	32	34	36
10:40	38	32	34	36
10:50	38	32	34	36
11:00	38	32	34	36
11:10	38	32	34	36
11:20	38	32	34	36
11:30	38	32	34	36
11:40	38	32	34	36
11:50	38	32	34	36
12:00	38	32	34	36
12:10	38	32	34	36
12:20	38	32	34	36
12:30	38	32	34	36
12:40	38	32	34	36
12:50	38	32	34	36
13:00	38	32	34	36
13:10	38	32	34	36
13:20	38	32	34	36
13:30	38	32	34	36
13:32	38	32	34	36
13:34	38	32	34	36
13:36	38	32	34	36
13:38	38	32	34	36
13:40	38	32	34	36
13:42	38	32	34	36
13:44	38	32	34	36
13:46	38	32	34	36
13:48	38	32	34	36
13:50	38	32	34	36
13:52	38	32	34	36
13:54	38	32	34	36
13:56	38	32	34	36
13:58	38	32	34	36
14:00	38	32	34	36
14:02	38	32	34	36
14:04	38	32	34	36
14:06	38	32	34	36
14:08	38	32	34	36
14:10	38	32	34	36
14:12	38	32	34	36
14:14	38	32	34	36
14:16	38	32	34	36
14:18	38	32	34	36
14:20	38	32	34	36
14:22	38	32	34	36
14:24	38	32	34	36
14:26	38	32	34	36
14:28	38	32	34	36
14:30	38	32	34	36
14:32	38	32	34	36
14:34	38	32	34	36
14:36	38	32	34	36
14:38	38	32	34	36
14:40	38	32	34	36
14:42	38	32	34	36
14:44	38	32	34	36
14:46	38	32	34	36
14:48	38	32	34	36
14:50	38	32	34	36
14:52	38	32	34	36
14:54	38	32	34	36
14:56	38	32	34	36
14:58	38	32	34	36
15:00	38	32	34	36
15:02	38	32	34	36
15:04	38	32	34	36
15:06	38	32	34	36
15:08	38	32	34	36
15:10	38	32	34	36
15:12	38	32	34	36
15:14	38	32	34	36
15:16	38	32	34	36
15:18	38	32	34	36
15:20	38	32	34	36
15:22	38	32	34	36
15:24	38	32	34	36
15:26	38	32	34	36
15:28	38	32	34	36
15:30	38	32	34	36
15:32	38	32	34	36
15:34	38	32	34	36
15:36	38	32	34	36
15:38	38	32	34	36
15:40	38	32	34	36
15:42	38	32	34	36
15:44	38	32	34	36
15:46	38	32	34	36
15:48	38	32	34	36
15:50	38	32	34	36
15:52	38	32	34	36
15:54	38	32	34	36
15:56	38	32	34	36
15:58	38	32	34	36
16:00	38	32	34	36
16:02	38	32	34	36
16:04	38	32	34	36
16:06	38	32	34	36
16:08	38	32	34	36
16:10	38	32	34	36
16:12	38	32	34	36
16:14	38	32	34	36
16:16	38	32	34	36
16:18	38	32	34	36
16:20	38	32	34	36
16:22	38	32	34	36
16:24	38	32	34	36
16:26	38	32	34	36
16:28	38	32	34	36
16:30	38	32	34	36
16:35	38	32	34	36
16:40	38	32	34	36
16:45	38	32	34	36
16:50	38	32	34	36
17:00	38	32	34	36
17:10	38	32	34	36
17:15	38	32	34	36
